Stock,yr,ct,bt
Seba_goo_OregonWashingtonVancouverNCalifornia,1953,45.14085017,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1954,76.23940248,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1955,106.0364735,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1956,122.95573,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1957,98.36458398,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1958,98.29608496,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1959,70.86222989,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1960,73.43094291,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1961,62.26560365,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1962,71.47872102,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1963,60.41613027,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1964,79.39035712,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1965,88.02123288,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1966,138.4022576,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1967,146.1768957,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1968,152.8555495,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1969,156.7257438,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1970,210.9427133,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1971,179.6044145,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1972,214.6074106,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1973,273.5850616,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1974,330.3022451,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1975,300.505174,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1976,281.6679452,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1977,244.8154757,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1978,236.9038396,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1979,350.0730193,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1980,205.2696465,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1981,210.5717779,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1982,314.242353,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1983,129.6953092,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1984,125.4565747,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1985,319.2470339,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1986,306.4748862,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1987,84.300055,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1988,297.9794332,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1989,222.6842652,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1990,165.1856214,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1991,813.4639642,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1992,1177.070645,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1993,717.6638794,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1994,850.8840357,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1995,817.6801165,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1996,784.5068842,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1997,846.4049048,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1998,596.7176807,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,1999,544.0343415,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,2000,303.7043352,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,2001,254.5624902,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,2002,118.2603487,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,2003,10.24352998,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,2004,37.54429528,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,2005,47.10385949,0.594
Seba_goo_OregonWashingtonVancouverNCalifornia,2006,24.54326563,0.638
Seba_goo_OregonWashingtonVancouverNCalifornia,2007,38.85118725,0.657
Seba_goo_OregonWashingtonVancouverNCalifornia,2008,62.34205092,0.655
Seba_goo_OregonWashingtonVancouverNCalifornia,2009,139.4703808,0.634
Seba_goo_OregonWashingtonVancouverNCalifornia,2010,216.5036264,0.606
Seba_goo_OregonWashingtonVancouverNCalifornia,2011,186.838572,0.575
Seba_goo_OregonWashingtonVancouverNCalifornia,2012,172.9717264,0.569
Seba_goo_OregonWashingtonVancouverNCalifornia,2013,232.8962882,0.592
Seba_goo_OregonWashingtonVancouverNCalifornia,2014,214.3938128,0.619
Seba_goo_OregonWashingtonVancouverNCalifornia,2015,105.2087582,0.64
Seba_goo_OregonWashingtonVancouverNCalifornia,2016,51.8347027,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,2017,123.4444641,NA
Seba_goo_OregonWashingtonVancouverNCalifornia,2018,229.9237157,NA
Seri_pun_NewZealand,1974,88735.77362,NA
Seri_pun_NewZealand,1975,81587.76123,NA
Seri_pun_NewZealand,1976,132265.6709,NA
Seri_pun_NewZealand,1977,118604.8542,NA
Seri_pun_NewZealand,1978,174958.9395,NA
Seri_pun_NewZealand,1979,60591.71275,NA
Seri_pun_NewZealand,1980,120856.7679,NA
Seri_pun_NewZealand,1981,49889.52047,NA
Seri_pun_NewZealand,1982,45747.60023,NA
Seri_pun_NewZealand,1983,74685,NA
Seri_pun_NewZealand,1984,87701.53847,NA
Seri_pun_NewZealand,1985,86232.85714,NA
Seri_pun_NewZealand,1986,84672,NA
Seri_pun_NewZealand,1987,70223.22581,NA
Seri_pun_NewZealand,1988,105266.25,NA
Seri_pun_NewZealand,1989,64036.36364,NA
Seri_pun_NewZealand,1990,91323.52941,NA
Seri_pun_NewZealand,1991,73913.14285,NA
Seri_pun_NewZealand,1992,70660,NA
Seri_pun_NewZealand,1993,67999.99999,NA
Seri_pun_NewZealand,1994,86770,NA
Seri_pun_NewZealand,1995,72550.00125,NA
Seri_pun_NewZealand,1996,94040.01462,NA
Seri_pun_NewZealand,1997,130350.0041,NA
Seri_pun_NewZealand,1998,110450.0383,0.956423985
Seri_pun_NewZealand,1999,87970.00607,0.942158447
Seri_pun_NewZealand,2000,112600.0147,0.964310995
Seri_pun_NewZealand,2001,113496.6836,0.934661271
Seri_pun_NewZealand,2002,89395.56918,0.918468938
Seri_pun_NewZealand,2003,101495.5062,0.932846028
Seri_pun_NewZealand,2004,112455.4034,0.977249716
Seri_pun_NewZealand,2005,95644.0001,0.979253248
Seri_pun_NewZealand,2006,115129.6261,0.979683699
Seri_pun_NewZealand,2007,142506.3998,1.001407083
Seri_pun_NewZealand,2008,81472.90637,0.992258968
Seri_pun_NewZealand,2009,88943.40192,1.001912111
Seri_pun_NewZealand,2010,71077.34501,0.988256835
Seri_pun_NewZealand,2011,80250.52452,1.00397861
Seri_pun_NewZealand,2012,71444.16108,NA
Seri_pun_NewZealand,2013,86672.4226,NA
Seri_pun_NewZealand,2014,88849.99486,NA
Seri_pun_NewZealand,2015,91243.39098,NA
Seri_pun_NewZealand,2016,79351.61836,NA
Seri_pun_NewZealand,2017,89250.43846,NA
Seri_pun_NewZealand,2018,83189.44592,NA
Seri_pun_SAustralia,1980,504.6207747,0.984566929
Seri_pun_SAustralia,1981,503.5639376,1.007244094
Seri_pun_SAustralia,1982,567.94047,1.003464567
Seri_pun_SAustralia,1983,621.6546029,0.995905512
Seri_pun_SAustralia,1984,669.7448255,0.992125984
Seri_pun_SAustralia,1985,753.3611762,0.984566929
Seri_pun_SAustralia,1986,1709.931954,1.003464567
Seri_pun_SAustralia,1987,1612.969214,1.094173228
Seri_pun_SAustralia,1988,2840.675196,1.147086614
Seri_pun_SAustralia,1989,2304.084758,1.082834646
Seri_pun_SAustralia,1990,2212.962747,1.024251969
Seri_pun_SAustralia,1991,2602.056505,0.901417323
Seri_pun_SAustralia,1992,1694.561918,0.818267717
Seri_pun_SAustralia,1993,2650.186035,0.754015748
Seri_pun_SAustralia,1994,2986.071079,0.757795276
Seri_pun_SAustralia,1995,2608.151384,0.769133858
Seri_pun_SAustralia,1996,2847.374527,0.742677165
Seri_pun_SAustralia,1997,3291.804408,0.87496063
Seri_pun_SAustralia,1998,2822.818682,0.99023622
Seri_pun_SAustralia,1999,3617.32536,0.967559055
Seri_pun_SAustralia,2000,4137.954341,0.852283465
Seri_pun_SAustralia,2001,3674.253162,0.672755906
Seri_pun_SAustralia,2002,4523.137692,0.561259843
Seri_pun_SAustralia,2003,3572.560424,0.606614173
Seri_pun_SAustralia,2004,3814.378857,0.636850394
Seri_pun_SAustralia,2005,3039.505575,0.636850394
Seri_pun_SAustralia,2006,2606.596509,0.655748031
Seri_pun_SAustralia,2007,1988.018361,0.61984252
Seri_pun_SAustralia,2008,1548.489406,0.540472441
Seri_pun_SAustralia,2009,1445.915013,0.478110236
Seri_pun_SAustralia,2010,1573.325408,0.428976378
Seri_pun_SAustralia,2011,1482.042421,0.381732283
Seri_pun_SAustralia,2012,1156.202573,0.315590551
Seri_pun_SAustralia,2013,926.5091444,0.296692913
Seri_pun_SAustralia,2014,686.4404169,0.315590551
Seri_pun_SAustralia,2015,765.7306617,NA
Seri_pun_SAustralia,2016,817.7477982,NA
Seri_pun_SAustralia,2017,816.6061508,NA
Seri_pun_SAustralia,2018,818.6174634,NA
Shortfin mako - North Pacific,1975,2774.69995117187,1031.30004882813
Shortfin mako - North Pacific,1976,3407.5,1031.40002441406
Shortfin mako - North Pacific,1977,3892.39990234375,1031.30004882813
Shortfin mako - North Pacific,1978,3685.5,1030.80004882813
Shortfin mako - North Pacific,1979,4046.80004882813,1030.19995117188
Shortfin mako - North Pacific,1980,4289.2998046875,1028.80004882813
Shortfin mako - North Pacific,1981,7384.5,1026.30004882813
Shortfin mako - North Pacific,1982,6629.60009765625,1022.20001220703
Shortfin mako - North Pacific,1983,6243.2998046875,1017.40002441406
Shortfin mako - North Pacific,1984,5842,1011
Shortfin mako - North Pacific,1985,5734.39990234375,1002.79998779297
Shortfin mako - North Pacific,1986,5675.2998046875,991.900024414062
Shortfin mako - North Pacific,1987,6015.39990234375,978.900024414063
Shortfin mako - North Pacific,1988,5863.2001953125,963.099975585937
Shortfin mako - North Pacific,1989,6990.89990234375,945.599975585938
Shortfin mako - North Pacific,1990,4689.2998046875,927.700012207031
Shortfin mako - North Pacific,1991,4584.2001953125,910.099975585938
Shortfin mako - North Pacific,1992,3731.69995117187,893
Shortfin mako - North Pacific,1993,2436.60009765625,876.700012207031
Shortfin mako - North Pacific,1994,2266.60009765625,861.5
Shortfin mako - North Pacific,1995,2290.60009765625,848.200012207031
Shortfin mako - North Pacific,1996,2633.60009765625,837.700012207031
Shortfin mako - North Pacific,1997,2212.5,830.599975585938
Shortfin mako - North Pacific,1998,2238.69995117187,827.099975585938
Shortfin mako - North Pacific,1999,2507.5,826.700012207031
Shortfin mako - North Pacific,2000,2488.89990234375,828.299987792969
Silver hake - Southern Georges Bank / Mid-Atlantic,1963,89.4300003051758,4.65999984741211
Silver hake - Southern Georges Bank / Mid-Atlantic,1964,147.050003051758,4.05999994277954
Silver hake - Southern Georges Bank / Mid-Atlantic,1965,294.119995117188,5.28000020980835
Silver hake - Southern Georges Bank / Mid-Atlantic,1966,202.320007324219,2.64000010490417
Silver hake - Southern Georges Bank / Mid-Atlantic,1967,87.379997253418,2.44000005722046
Silver hake - Southern Georges Bank / Mid-Atlantic,1968,58.1599998474121,2.73000001907349
Silver hake - Southern Georges Bank / Mid-Atlantic,1969,74.8899993896484,1.25999999046326
Silver hake - Southern Georges Bank / Mid-Atlantic,1970,26.8299999237061,1.35000002384186
Silver hake - Southern Georges Bank / Mid-Atlantic,1971,70.5100021362305,2.21000003814697
Silver hake - Southern Georges Bank / Mid-Atlantic,1972,93.9629974365234,2.13000011444092
Silver hake - Southern Georges Bank / Mid-Atlantic,1973,102.080001831055,1.70000004768372
Silver hake - Southern Georges Bank / Mid-Atlantic,1974,102.400001525879,0.850000023841858
Silver hake - Southern Georges Bank / Mid-Atlantic,1975,72.1600036621094,1.78999996185303
Silver hake - Southern Georges Bank / Mid-Atlantic,1976,64.6100006103516,1.99000000953674
Silver hake - Southern Georges Bank / Mid-Atlantic,1977,57.1599998474121,1.67999994754791
Silver hake - Southern Georges Bank / Mid-Atlantic,1978,25.8299999237061,2.5
Silver hake - Southern Georges Bank / Mid-Atlantic,1979,16.3999996185303,1.67999994754791
Silver hake - Southern Georges Bank / Mid-Atlantic,1980,11.6800003051758,1.62999999523163
Silver hake - Southern Georges Bank / Mid-Atlantic,1981,16.9300003051758,1.12000000476837
Silver hake - Southern Georges Bank / Mid-Atlantic,1982,18.7999992370605,1.55999994277954
Silver hake - Southern Georges Bank / Mid-Atlantic,1983,16.6700000762939,2.5699999332428
Silver hake - Southern Georges Bank / Mid-Atlantic,1984,17.8400001525879,1.39999997615814
Silver hake - Southern Georges Bank / Mid-Atlantic,1985,16.6900005340576,3.54999995231628
Silver hake - Southern Georges Bank / Mid-Atlantic,1986,14.0299997329712,1.45000004768372
Silver hake - Southern Georges Bank / Mid-Atlantic,1987,13.8000001907349,1.95000004768372
Silver hake - Southern Georges Bank / Mid-Atlantic,1988,13.4499998092651,1.77999997138977
Silver hake - Southern Georges Bank / Mid-Atlantic,1989,19.5699996948242,1.87000000476837
Silver hake - Southern Georges Bank / Mid-Atlantic,1990,18.9899997711182,1.51999998092651
Silver hake - Southern Georges Bank / Mid-Atlantic,1991,12.8199996948242,0.850000023841858
Silver hake - Southern Georges Bank / Mid-Atlantic,1992,13.9799995422363,0.990000009536743
Silver hake - Southern Georges Bank / Mid-Atlantic,1993,17.6599998474121,1.27999997138977
Silver hake - Southern Georges Bank / Mid-Atlantic,1994,18.1200008392334,0.790000021457672
Silver hake - Southern Georges Bank / Mid-Atlantic,1995,13.3900003433228,1.5900000333786
Silver hake - Southern Georges Bank / Mid-Atlantic,1996,12.6099996566772,0.449999988079071
Silver hake - Southern Georges Bank / Mid-Atlantic,1997,13.1700000762939,0.829999983310699
Silver hake - Southern Georges Bank / Mid-Atlantic,1998,13.0900001525879,0.569999992847443
Silver hake - Southern Georges Bank / Mid-Atlantic,1999,13.9700002670288,0.819999992847443
Silver hake - Southern Georges Bank / Mid-Atlantic,2000,9.80000019073486,0.72000002861023
Silver hake - Southern Georges Bank / Mid-Atlantic,2001,9.06999969482422,2.03999996185303
Silver hake - Southern Georges Bank / Mid-Atlantic,2002,5.30000019073486,1.17999994754791
Silver hake - Southern Georges Bank / Mid-Atlantic,2003,6.88000011444092,1.41999995708466
Silver hake - Southern Georges Bank / Mid-Atlantic,2004,8.17000007629395,1.24000000953674
Silver hake - Southern Georges Bank / Mid-Atlantic,2005,7.98000001907349,0.939999997615814
Silver hake - Southern Georges Bank / Mid-Atlantic,2006,4.73999977111816,1.41999995708466
Silver hake - Southern Georges Bank / Mid-Atlantic,2007,5.21999979019165,0.870000004768372
Silver hake - Southern Georges Bank / Mid-Atlantic,2008,6.6100001335144,1.36000001430511
Silver hake - Southern Georges Bank / Mid-Atlantic,2009,7.59000015258789,1.10000002384186
Silver hake - Southern Georges Bank / Mid-Atlantic,2010,7.17000007629395,2.8199999332428
Silver hake - Southern Georges Bank / Mid-Atlantic,2011,7.55999994277954,1.76999998092651
Silver hake - Southern Georges Bank / Mid-Atlantic,2012,6.44999980926514,1.98000001907349
Silver hake - Southern Georges Bank / Mid-Atlantic,2013,5.42999982833862,1.33000004291534
Silver hake - Southern Georges Bank / Mid-Atlantic,2014,5.36999988555908,1.44000005722046
Silver hake - Southern Georges Bank / Mid-Atlantic,2015,4.55000019073486,0.419999986886978
Silver hake - Southern Georges Bank / Mid-Atlantic,2016,3.82999992370605,1.04999995231628
skj.io,1950,10840.14,1692500
skj.io,1951,13688.85,1684700
skj.io,1952,13475.58,1677900
skj.io,1953,14335.93,1674140
skj.io,1954,15086.02,1671510
skj.io,1955,15351.44,1669530
skj.io,1956,15999.07,1668260
skj.io,1957,17661.33,1667110
skj.io,1958,16789.78,1665290
skj.io,1959,16915.27,1664830
skj.io,1960,16707.4,1664500
skj.io,1961,16582.18,1664520
skj.io,1962,18927.46,1664560
skj.io,1963,21336.21,1662850
skj.io,1964,22320.05,1659990
skj.io,1965,28465.61,1657620
skj.io,1966,33697.42,1652070
skj.io,1967,36191.31,1645360
skj.io,1968,35945,1639780
skj.io,1969,38487.32,1636760
skj.io,1970,44436.69,1633210
skj.io,1971,42653.01,1626280
skj.io,1972,36556.56,1623830
skj.io,1973,46609.03,1627020
skj.io,1974,56901.48,1620930
skj.io,1975,44753.48,1609300
skj.io,1976,52449.92,1611390
skj.io,1977,49785.9,1607590
skj.io,1978,45437.92,1606780
skj.io,1979,49591.77,1609270
skj.io,1980,55693,1608090
skj.io,1981,58923.44,1602540
skj.io,1982,62478.08,1596590
skj.io,1983,69991.49,1590240
skj.io,1984,112244.67,1599670
skj.io,1985,143780.24,1719890
skj.io,1986,157997.88,1655520
skj.io,1987,179609.9,1413940
skj.io,1988,209041.61,1243480
skj.io,1989,251444.88,1182060
skj.io,1990,229165.89,1110030
skj.io,1991,249118.07,1125670
skj.io,1992,286934.47,1201480
skj.io,1993,314705.18,1176160
skj.io,1994,351391.48,1119140
skj.io,1995,345663.79,961131
skj.io,1996,322407.72,786500
skj.io,1997,332613.3,699659
skj.io,1998,338563.04,664847
skj.io,1999,420738.45,868381
skj.io,2000,415226.2,903096
skj.io,2001,406798.93,811604
skj.io,2002,479643.01,971739
skj.io,2003,478542.09,1054520
skj.io,2004,452939.74,1031000
skj.io,2005,552389.78,1191260
skj.io,2006,611263.32,1230250
skj.io,2007,463657.13,855104
skj.io,2008,434928.4,689577
skj.io,2009,434435.71,695794
skj.io,2010,420695.07,684307
skj.io,2011,378450.2,591039
skj.io,2012,340930.51,475470
skj.io,2013,433835.97,519077
skj.io,2014,424058.8,506877
skj.io,2015,400673.05,456796
skj.io,2016,470186.94,460700
skj.io,2017,505485.64,530944
skj.io,2018,609178.9,676104
skj.io,2019,547248.16,622851
Smooth dogfish - Atlantic,1981,376.399993896484,14849
Smooth dogfish - Atlantic,1982,318.200012207031,14812
Smooth dogfish - Atlantic,1983,749.799987792969,14750
Smooth dogfish - Atlantic,1984,430,14629
Smooth dogfish - Atlantic,1985,373.600006103516,14417
Smooth dogfish - Atlantic,1986,561,13946
Smooth dogfish - Atlantic,1987,427.100006103516,13080
Smooth dogfish - Atlantic,1988,364.600006103516,11965
Smooth dogfish - Atlantic,1989,752.5,10968
Smooth dogfish - Atlantic,1990,382.399993896484,10112
Smooth dogfish - Atlantic,1991,590,9328
Smooth dogfish - Atlantic,1992,1198.90002441406,8347
Smooth dogfish - Atlantic,1993,1078.90002441406,7131
Smooth dogfish - Atlantic,1994,1049,6110
Smooth dogfish - Atlantic,1995,1643.09997558594,5432
Smooth dogfish - Atlantic,1996,1064.90002441406,4810
Smooth dogfish - Atlantic,1997,809.099975585938,4321
Smooth dogfish - Atlantic,1998,942.700012207031,3974
Smooth dogfish - Atlantic,1999,874,3841
Smooth dogfish - Atlantic,2000,1000.79998779297,4040
Smooth skate - Gulf of Maine,1968,972,0.316000014543533
Smooth skate - Gulf of Maine,1969,540,0.284000009298325
Smooth skate - Gulf of Maine,1970,588,0.301999986171722
Smooth skate - Gulf of Maine,1971,1169,0.221000000834465
Smooth skate - Gulf of Maine,1972,983,0.244000002741814
Smooth skate - Gulf of Maine,1973,1414,0.270999997854233
Smooth skate - Gulf of Maine,1974,1667,0.25900000333786
Smooth skate - Gulf of Maine,1975,499,0.172999992966652
Smooth skate - Gulf of Maine,1976,744,0.081000000238419
Smooth skate - Gulf of Maine,1977,742,0.164000004529953
Smooth skate - Gulf of Maine,1978,1127,0.291000008583069
Smooth skate - Gulf of Maine,1979,866,0.340000003576279
Smooth skate - Gulf of Maine,1980,1560,0.331000000238419
Smooth skate - Gulf of Maine,1981,796,0.217999994754791
Smooth skate - Gulf of Maine,1982,357,0.170000001788139
Smooth skate - Gulf of Maine,1983,689,0.103000000119209
Smooth skate - Gulf of Maine,1984,259,0.129999995231628
Smooth skate - Gulf of Maine,1985,301,0.187999993562698
Smooth skate - Gulf of Maine,1986,408,0.209999993443489
Smooth skate - Gulf of Maine,1987,279,0.174999997019768
Smooth skate - Gulf of Maine,1988,566,0.200000002980232
Smooth skate - Gulf of Maine,1989,367,0.172999992966652
Smooth skate - Gulf of Maine,1990,621,0.206000000238419
Smooth skate - Gulf of Maine,1991,486,0.165999993681908
Smooth skate - Gulf of Maine,1992,258,0.165000006556511
Smooth skate - Gulf of Maine,1993,507,0.177000001072884
Smooth skate - Gulf of Maine,1994,418,0.152999997138977
Smooth skate - Gulf of Maine,1995,273,0.174999997019768
Smooth skate - Gulf of Maine,1996,187,0.158000007271767
Smooth skate - Gulf of Maine,1997,247,0.202999994158745
Smooth skate - Gulf of Maine,1998,252,0.148000001907349
Smooth skate - Gulf of Maine,1999,148,0.112000003457069
Smooth skate - Gulf of Maine,2000,263,0.086000002920628
Smooth skate - Gulf of Maine,2001,175,0.172999992966652
Smooth skate - Gulf of Maine,2002,254,0.187000006437302
Smooth skate - Gulf of Maine,2003,333,0.197999998927116
Smooth skate - Gulf of Maine,2004,603,0.17399999499321
Smooth skate - Gulf of Maine,2005,810,0.180999994277954
Smooth skate - Gulf of Maine,2006,553,0.187999993562698
Smooth skate - Gulf of Maine,2007,291,0.146999999880791
Smooth skate - Gulf of Maine,2008,281,0.135000005364418
